Date,Open,High,Low,Close,Adj Close,Volume
2003-09-23,8000,8050,7780,7950,5974.750977,58805000
2003-09-24,8080,8150,7980,8100,6087.481934,48340000
2003-09-25,7820,8030,7780,8020,6027.360352,44665000
2003-09-26,7920,8010,7760,7760,5831.959473,37200000
2003-09-29,7750,7810,7560,7730,5809.412598,37810000
2003-09-30,7820,8000,7820,7840,5892.083008,42090000
2003-10-01,7760,8030,7740,8000,6012.328125,39630000
2003-10-02,8230,8230,8100,8170,6140.089844,41260000
2003-10-03,8170,8170,8170,8170,6140.089844,0
2003-10-06,8350,8510,8330,8420,6327.975586,44425000
2003-10-07,8540,8570,8430,8520,6403.128906,25115000
2003-10-08,8600,8600,8420,8480,6373.068848,32550000
2003-10-09,8480,8620,8450,8570,6440.706055,40505000
2003-10-10,8620,8960,8560,8900,6688.71582,41435000
2003-10-13,8780,8950,8720,8900,6688.71582,27460000
2003-10-14,8990,9120,8980,9060,6808.963379,34375000
2003-10-15,9120,9150,8940,9020,6778.900391,26060000
2003-10-16,9000,9190,8920,9190,6906.661133,37050000
2003-10-17,9180,9320,8990,9040,6793.932129,36790000
2003-10-20,8970,9200,8970,9160,6884.116211,28190000
2003-10-21,9240,9370,9140,9240,6944.240723,34390000
2003-10-22,9300,9420,9150,9400,7064.486328,29480000
2003-10-23,9180,9240,8900,8950,6726.292969,35460000
2003-10-24,8950,8990,8690,8740,6568.467773,30240000
2003-10-27,8750,8960,8710,8960,6733.806152,23240000
2003-10-28,8970,9290,8900,9240,6944.240723,32095000
2003-10-29,9420,9480,9330,9340,7019.391602,34570000
2003-10-30,9400,9440,9320,9420,7079.51709,20885000
2003-10-31,9500,9510,9270,9400,7064.486328,24580000
2003-11-03,9400,9500,9330,9490,7132.125488,18040000
2003-11-04,9600,9690,9480,9580,7199.761719,40790000
2003-11-05,9480,9610,9440,9600,7214.794922,29740000
2003-11-06,9600,9610,9280,9300,6989.32959,32325000
2003-11-07,9400,9540,9360,9540,7169.701172,18955000
2003-11-10,9420,9490,9190,9320,7004.362793,26360000
2003-11-11,9120,9230,9060,9220,6929.208008,25245000
2003-11-12,9200,9400,9150,9400,7064.486328,15265000
2003-11-13,9560,9570,9410,9540,7169.701172,26885000
2003-11-14,9480,9570,9380,9380,7049.453613,19070000
2003-11-17,9300,9310,9080,9220,6929.208008,25245000
2003-11-18,9160,9350,9160,9330,7011.879883,14070000
2003-11-19,9120,9210,9050,9130,6861.568359,37555000
2003-11-20,9060,9130,8950,8980,6748.840332,32565000
2003-11-21,8950,9170,8920,9120,6854.055664,32800000
2003-11-24,9090,9130,8840,8870,6666.169434,21840000
2003-11-25,9020,9070,8920,9030,6786.416504,23760000
2003-11-26,9050,9130,8980,9100,6839.022949,18815000
2003-11-27,9100,9140,9010,9110,6846.541016,13295000
2003-11-28,9130,9340,9130,9300,6989.32959,18225000
2003-12-01,9300,9400,9210,9320,7004.362793,17665000
2003-12-02,9390,9410,9330,9370,7041.939453,19415000
2003-12-03,9400,9510,9330,9420,7079.51709,17055000
2003-12-04,9360,9400,9220,9220,6929.208008,21545000
2003-12-05,9210,9210,8990,9030,6786.416504,28375000
2003-12-08,9030,9060,8820,9000,6763.871582,28845000
2003-12-09,8980,9080,8880,8900,6688.71582,19600000
2003-12-10,8750,9060,8720,9060,6808.963379,52095000
2003-12-11,9060,9230,9050,9050,6801.445313,50760000
2003-12-12,9200,9250,9060,9100,6839.022949,21495000
2003-12-15,9200,9290,9150,9220,6929.208008,22075000
2003-12-16,9020,9160,8980,9080,6823.994141,24525000
2003-12-17,9100,9130,8840,8850,6651.13623,38820000
2003-12-18,8850,8880,8750,8850,6651.13623,39130000
2003-12-19,8910,9040,8870,8970,6741.325195,23530000
2003-12-22,8820,8960,8820,8840,6643.623047,22260000
2003-12-23,8880,8930,8840,8840,6643.623047,22600000
2003-12-24,8900,8930,8710,8780,6598.529785,29335000
2003-12-25,8780,8780,8780,8780,6598.529785,0
2003-12-26,8780,8840,8780,8830,6636.108398,21955000
2003-12-29,8800,8850,8760,8800,6613.561035,18440000
2003-12-30,8960,9080,8900,9020,6778.900391,22430000
2003-12-31,9020,9020,9020,9020,6778.900391,0
2004-01-01,9020,9020,9020,9020,6778.900391,0
2004-01-02,9020,9060,8930,8980,6748.840332,18940000
2004-01-05,8980,9150,8950,9150,6876.601563,22385000
2004-01-06,9340,9340,9170,9200,6914.177246,22405000
2004-01-07,9270,9380,9240,9300,6989.32959,19970000
2004-01-08,9420,9550,9370,9380,7049.453613,37520000
2004-01-09,9600,10240,9560,10160,7635.656738,73480000
2004-01-12,10100,10200,9960,10100,7590.565918,33995000
2004-01-13,10160,10180,10000,10060,7560.503418,22040000
2004-01-14,9820,9990,9820,9890,7432.741211,28740000
2004-01-15,9900,10000,9810,9930,7462.80127,31625000
2004-01-16,10020,10140,10000,10120,7605.595703,27745000
2004-01-19,10180,10480,10140,10420,7831.056641,26945000
2004-01-20,10420,10600,10300,10520,7906.211426,20150000
2004-01-21,10520,10520,10520,10520,7906.211426,0
2004-01-22,10520,10520,10520,10520,7906.211426,0
2004-01-23,10520,10520,10520,10520,7906.211426,0
2004-01-26,10840,11100,10700,10900,8191.796875,73785000
2004-01-27,11080,11080,10600,10700,8041.491699,34810000
2004-01-28,10760,10960,10640,10760,8086.583496,29185000
2004-01-29,10820,10820,10560,10660,8011.428711,23660000
2004-01-30,10660,10680,10420,10480,7876.149414,21515000
2004-02-02,10480,10600,10400,10600,7966.336426,12645000
2004-02-03,10300,10480,10280,10340,7770.936035,22930000
2004-02-04,10280,10340,10180,10180,7650.686523,18560000
2004-02-05,10100,10300,10060,10240,7695.780762,18245000
2004-02-06,10320,10700,10280,10540,7921.241211,34875000
2004-02-09,10720,10920,10700,10860,8161.737793,22635000
2004-02-10,10940,11000,10760,10920,8206.829102,20570000
2004-02-11,11000,11180,10960,11080,8327.077148,30435000
2004-02-12,11200,11200,10920,10980,8251.926758,28550000
2004-02-13,10900,11100,10840,11100,8342.107422,16760000
2004-02-16,11100,11320,11020,11260,8462.349609,31250000
2004-02-17,11220,11420,11120,11200,8417.262695,18220000
2004-02-18,11260,11360,10980,10980,8251.926758,18650000
2004-02-19,11020,11100,10900,11100,8342.107422,18885000
2004-02-20,10940,11080,10880,10980,8251.926758,18165000
2004-02-23,10900,11040,10780,10940,8221.859375,19085000
2004-02-24,10800,10880,10580,10620,7981.36377,30425000
2004-02-25,10560,10580,10440,10500,7891.181152,24540000
2004-02-26,10540,10640,10460,10520,7906.211426,17225000
2004-02-27,10400,10900,10400,10900,8191.796875,20965000
2004-03-01,10900,10900,10900,10900,8191.796875,0
2004-03-02,11100,11160,10980,11080,8327.077148,24930000
2004-03-03,11100,11180,11040,11080,8327.077148,17960000
2004-03-04,11080,11380,11040,11380,8552.539063,21405000
2004-03-05,11420,11420,11280,11280,8477.380859,21440000
2004-03-08,11220,11260,10940,10980,8251.926758,20235000
2004-03-09,10800,10900,10700,10780,8101.613281,17675000
2004-03-10,10760,10840,10600,10620,7981.36377,22620000
2004-03-11,10580,10820,10560,10660,8011.428711,46135000
2004-03-12,10600,10660,10140,10480,7876.149414,46065000
2004-03-15,10640,10660,10500,10500,7891.181152,18220000
2004-03-16,10340,10560,10280,10560,7936.273926,19705000
2004-03-17,10680,10940,10640,10900,8191.796875,21170000
2004-03-18,10960,10960,10740,10880,8176.766602,22035000
2004-03-19,10820,11100,10800,11100,8342.107422,17055000
2004-03-22,11000,11080,10820,10880,8176.766602,20000000
2004-03-23,10700,10880,10640,10820,8131.674316,19105000
2004-03-24,10800,10900,10700,10840,8146.706543,21040000
2004-03-25,10900,10940,10620,10700,8041.491699,23440000
2004-03-26,10940,11080,10860,10900,8191.796875,42705000
2004-03-29,10980,11220,10960,11100,8342.107422,24570000
2004-03-30,11240,11300,11140,11200,8417.262695,20140000
2004-03-31,11360,11440,11260,11440,8597.630859,29890000
2004-04-01,11400,11500,11360,11500,8642.720703,19785000
2004-04-02,11560,11580,11300,11300,8492.416016,20525000
2004-04-05,11300,11300,11300,11300,8492.416016,0
2004-04-06,11680,11900,11640,11900,8943.338867,41690000
2004-04-07,11900,12140,11820,12000,9018.495117,27205000
2004-04-08,12100,12100,11940,12100,9093.646484,21400000
2004-04-09,11980,12000,11800,11900,8943.338867,16065000
2004-04-12,11900,12280,11880,12200,9168.798828,21795000
2004-04-13,12300,12440,12240,12320,9258.989258,30255000
2004-04-14,12320,12320,12160,12300,9243.952148,40205000
2004-04-15,12300,12300,12300,12300,9243.952148,0
2004-04-16,12200,12200,11840,11880,8928.308594,55345000
2004-04-19,11900,11980,11820,11980,9003.461914,38710000
2004-04-20,12140,12300,11980,12300,9243.952148,34160000
2004-04-21,12260,12540,12160,12500,9394.262695,43295000
2004-04-22,12500,12620,12340,12400,9319.108398,36920000
2004-04-23,12500,12740,12440,12740,9574.631836,36010000
2004-04-26,12740,12760,12520,12520,9409.291992,28090000
2004-04-27,12520,12580,12300,12360,9289.046875,35100000
2004-04-28,12360,12380,12020,12040,9048.554688,39765000
2004-04-29,11700,11800,11440,11520,8657.75293,60840000
2004-04-30,11200,11420,10980,11140,8372.168945,69125000
2004-05-03,11140,11220,10920,11120,8357.134766,38245000
2004-05-04,11120,11280,11000,11100,8342.107422,47555000
2004-05-05,11100,11100,11100,11100,8342.107422,0
2004-05-06,10960,11000,10520,10560,7936.273926,58090000
2004-05-07,10500,10800,10360,10800,8116.644531,45745000
2004-05-10,10600,10680,9840,10180,7650.686523,50775000
2004-05-11,10180,10320,9980,10020,7530.441406,52660000
2004-05-12,10300,10600,10220,10500,7891.181152,45270000
2004-05-13,10400,10500,10140,10140,7620.626465,38605000
2004-05-14,10220,10320,9710,9830,7387.648438,53855000
2004-05-17,9760,9840,9160,9160,6884.116211,54650000
2004-05-18,9010,9560,8960,9470,7117.093262,54350000
2004-05-19,9580,10120,9570,10000,7515.410156,41465000
2004-05-20,9920,10180,9740,9890,7432.741211,41540000
2004-05-21,9990,10040,9870,10040,7545.469727,22495000
2004-05-24,10280,10300,10120,10220,7680.75,19995000
2004-05-25,10040,10060,9830,9840,7395.162109,27125000
2004-05-26,9840,9840,9840,9840,7395.162109,0
2004-05-27,10220,10260,10100,10120,7605.595703,28035000
2004-05-28,10320,10400,10200,10400,7816.024414,25515000
2004-05-31,10340,10360,9990,10120,7605.595703,23875000
2004-06-01,10160,10340,10120,10300,7740.873535,15500000
2004-06-02,10200,10220,9980,10040,7545.469727,25795000
2004-06-03,10060,10140,9470,9470,7117.093262,51000000
2004-06-04,9500,9630,9340,9620,7229.823242,33960000
2004-06-07,9840,9940,9770,9920,7455.288086,28310000
2004-06-08,10100,10140,9920,9960,7485.352051,20680000
2004-06-09,10080,10100,9610,9660,7259.886719,28850000
2004-06-10,9500,9580,9300,9360,7034.422363,55930000
2004-06-11,9360,9370,8660,8730,6560.956055,72110000
2004-06-14,8600,8880,8530,8570,6440.706055,46480000
2004-06-15,8600,8770,8420,8770,6591.013672,39720000
2004-06-16,8800,9030,8690,8720,6553.438477,37445000
2004-06-17,8790,8840,8580,8840,6643.623047,36855000
2004-06-18,8700,8880,8560,8710,6545.922363,26215000
2004-06-21,8800,8980,8740,8920,6703.74707,30140000
2004-06-22,8840,8890,8710,8880,6673.684082,21445000
2004-06-23,9000,9080,8870,8980,6748.840332,28555000
2004-06-24,9240,9450,9180,9390,7056.970215,36185000
2004-06-25,9490,9660,9430,9640,7244.85498,30360000
2004-06-28,9600,9600,9290,9360,7034.422363,26850000
2004-06-29,9200,9470,9160,9420,7079.51709,23050000
2004-06-30,9490,9590,9390,9540,7169.701172,25990000
2004-07-01,9520,9550,9290,9300,6989.32959,25615000
2004-07-02,9100,9100,8820,8880,6673.684082,35895000
2004-07-05,8880,8930,8670,8860,6658.654785,27500000
2004-07-06,8730,8930,8730,8820,6628.591797,22855000
2004-07-07,8500,8740,8400,8740,6568.467773,37500000
2004-07-08,8540,8640,8390,8400,6312.945801,55340000
2004-07-09,8360,8510,8350,8480,6373.068848,38780000
2004-07-12,8520,8590,8440,8460,6358.038574,33385000
2004-07-13,8530,8670,8440,8670,6515.86084,25770000
2004-07-14,8590,8650,8330,8360,6282.883301,30450000
2004-07-15,8320,8380,7990,8170,6140.089844,57275000
2004-07-16,8080,8460,7990,8460,6358.038574,48085000
2004-07-19,8300,8550,8280,8530,6410.645996,24125000
2004-07-20,8380,8460,8340,8340,6267.851563,20245000
2004-07-21,8530,8630,8500,8590,6455.736328,23740000
2004-07-22,8350,8370,8270,8350,6275.366699,31100000
2004-07-23,8340,8430,8310,8360,6282.883301,19550000
2004-07-26,8200,8410,8200,8360,6282.883301,16385000
2004-07-27,8280,8420,8200,8400,6312.945801,20840000
2004-07-28,8540,8590,8420,8460,6358.038574,23450000
2004-07-29,8310,8360,8200,8220,6177.667969,17945000
2004-07-30,8330,8390,8280,8340,6267.851563,19500000
2004-08-02,8350,8350,8160,8160,6132.576172,22380000
2004-08-03,8200,8300,8180,8260,6207.72998,14365000
2004-08-04,8110,8260,8060,8260,6207.72998,18795000
2004-08-05,8260,8470,8210,8460,6358.038574,21590000
2004-08-06,8300,8520,8280,8390,6305.428711,17920000
2004-08-09,8160,8380,8160,8380,6297.913086,25340000
2004-08-10,8340,8510,8330,8480,6373.068848,18820000
2004-08-11,8560,8610,8510,8510,6395.615234,18415000
2004-08-12,8460,8620,8430,8620,6478.286133,28485000
2004-08-13,8620,8800,8520,8760,6583.501953,24825000
2004-08-16,8720,8760,8530,8600,6463.251465,18070000
2004-08-17,8700,8720,8510,8510,6395.615234,14355000
2004-08-18,8590,8640,8450,8600,6463.251465,20750000
2004-08-19,8690,8840,8680,8830,6636.108398,27970000
2004-08-20,8790,8790,8670,8680,6523.375488,16310000
2004-08-23,8740,8790,8620,8760,6583.501953,21770000
2004-08-24,8780,8940,8690,8900,6688.71582,20250000
2004-08-25,8920,9060,8860,9020,6778.900391,22865000
2004-08-26,9100,9180,9070,9120,6854.055664,24855000
2004-08-27,9120,9200,9080,9170,6891.632324,20145000
2004-08-30,9170,9250,9110,9160,6884.116211,12080000
2004-08-31,9020,9080,8930,9020,6778.900391,23415000
2004-09-01,9020,9140,8950,9060,6808.963379,18865000
2004-09-02,9040,9120,8960,9040,6793.932129,17605000
2004-09-03,8920,8960,8730,8730,6560.956055,32385000
2004-09-06,8700,8730,8570,8670,6515.86084,23680000
2004-09-07,8680,8740,8640,8680,6523.375488,13220000
2004-09-08,8680,8800,8670,8670,6515.86084,17265000
2004-09-09,8670,8800,8620,8780,6598.529785,32100000
2004-09-10,8840,9190,8760,9150,6876.601563,43785000
2004-09-13,9270,9500,9240,9500,7139.641602,39665000
2004-09-14,9740,9760,9620,9670,7267.400879,40560000
2004-09-15,9550,9700,9540,9560,7184.731934,24865000
2004-09-16,9420,9720,9380,9600,7214.794922,29380000
2004-09-17,9600,9640,9370,9390,7056.970215,34445000
2004-09-20,9370,9530,9340,9380,7049.453613,23480000
2004-09-21,9460,9490,9380,9480,7124.607422,17715000
2004-09-22,9500,9580,9250,9250,6951.754883,19635000
2004-09-23,9160,9200,9090,9200,6914.177246,23755000
2004-09-24,9120,9230,9080,9180,6899.145996,17320000
2004-09-27,9180,9180,9180,9180,6899.145996,0
2004-09-28,9180,9180,9180,9180,6899.145996,0
2004-09-29,9180,9180,9180,9180,6899.145996,0
2004-09-30,9060,9180,9060,9160,6884.116211,26600000
2004-10-01,9160,9270,9120,9220,6929.208008,26530000
2004-10-04,9420,9800,9420,9800,7365.102539,31830000
2004-10-05,9860,9860,9680,9760,7335.040527,23165000
2004-10-06,9790,10020,9700,9890,7432.741211,36150000
2004-10-07,9820,9890,9640,9760,7335.040527,18145000
2004-10-08,9660,9750,9490,9530,7162.1875,41800000
2004-10-11,9410,9450,9310,9330,7011.879883,38415000
2004-10-12,9280,9280,8920,8920,6703.74707,53085000
2004-10-13,8940,9020,8930,8980,6748.840332,36390000
2004-10-14,8960,8960,8740,8880,6673.684082,50850000
2004-10-15,8820,8930,8730,8740,6568.467773,64695000
2004-10-18,8640,8720,8560,8650,6500.830566,37125000
2004-10-19,8800,8870,8720,8770,6591.013672,26410000
2004-10-20,8620,8780,8550,8570,6440.706055,24915000
2004-10-21,8570,8720,8550,8580,6448.222656,29165000
2004-10-22,8700,8830,8680,8750,6575.984863,23290000
2004-10-25,8660,8660,8490,8560,6433.189941,31530000
2004-10-26,8590,8670,8580,8600,6463.251465,13740000
2004-10-27,8670,8700,8490,8580,6448.222656,26595000
2004-10-28,8820,8850,8680,8790,6606.044434,22675000
2004-10-29,8760,8800,8650,8790,6606.044434,26760000
2004-11-01,8750,8820,8660,8790,6606.044434,11390000
2004-11-02,8720,8860,8720,8800,6613.561035,16450000
2004-11-03,8840,9100,8820,9100,6839.022949,25215000
2004-11-04,9120,9130,8960,8960,6733.806152,30080000
2004-11-05,9040,9080,8990,9050,6801.445313,32055000
2004-11-08,9170,9170,8800,8800,6613.561035,21140000
2004-11-09,8690,8750,8600,8620,6478.286133,26775000
2004-11-10,8640,8780,8640,8780,6598.529785,18300000
2004-11-11,8780,8860,8710,8740,6568.467773,30540000
2004-11-12,8980,9020,8870,8970,6741.325195,22700000
2004-11-15,9060,9200,9050,9130,6861.568359,19030000
2004-11-16,9180,9200,9100,9110,6846.541016,24750000
2004-11-17,9120,9250,9110,9230,6936.724121,21975000
2004-11-18,9300,9390,9200,9270,6966.786621,29425000
2004-11-19,9200,9320,8990,9080,6823.994141,22255000
2004-11-22,8840,8910,8730,8800,6613.561035,34575000
2004-11-23,8900,8910,8760,8820,6628.591797,23210000
2004-11-24,8760,8840,8680,8790,6606.044434,23150000
2004-11-25,8800,8890,8760,8820,6628.591797,22185000
2004-11-26,8770,8920,8630,8660,6508.345215,26750000
2004-11-29,8580,8620,8470,8520,6403.128906,31270000
2004-11-30,8540,8700,8510,8690,6530.891113,30700000
2004-12-01,8570,8610,8490,8580,6448.222656,21670000
2004-12-02,8720,8760,8540,8570,6440.706055,25995000
2004-12-03,8660,8680,8460,8520,6403.128906,34600000
2004-12-06,8500,8500,8360,8360,6282.883301,19665000
2004-12-07,8290,8370,8210,8220,6177.667969,26775000
2004-12-08,8110,8390,8060,8390,6305.428711,27215000
2004-12-09,8340,8410,8200,8260,6207.72998,40085000
2004-12-10,8220,8240,8090,8120,6102.513672,25880000
2004-12-13,8000,8070,7980,8040,6042.391113,24525000
2004-12-14,8040,8270,8040,8250,6200.214844,27680000
2004-12-15,8360,8570,8360,8570,6440.706055,33480000
2004-12-16,8670,8880,8640,8800,6613.561035,43090000
2004-12-17,8820,8890,8710,8880,6673.684082,22510000
2004-12-20,8740,8920,8740,8900,6688.71582,17350000
2004-12-21,8920,8940,8800,8920,6703.74707,14980000
2004-12-22,8970,8990,8840,8850,6651.13623,15735000
2004-12-23,8900,8920,8640,8690,6530.891113,15875000
2004-12-24,8690,8700,8600,8660,6508.345215,15915000
2004-12-27,8660,8750,8630,8750,6575.984863,11770000
2004-12-28,8720,8760,8630,8720,6553.438477,13635000
2004-12-29,8680,8890,8670,8890,6681.200195,17105000
2004-12-30,8860,9020,8860,9010,6771.383789,17265000
2004-12-31,9010,9010,9010,9010,6771.383789,0
2005-01-03,9050,9060,8920,9020,6778.900391,10925000
2005-01-04,9000,9020,8920,8940,6718.777344,14015000
2005-01-05,8800,8860,8730,8860,6658.654785,23365000
2005-01-06,8780,8910,8700,8700,6538.407227,17150000
2005-01-07,8820,8830,8710,8810,6621.078125,13615000
2005-01-10,8840,8840,8750,8760,6583.501953,12505000
2005-01-11,8760,8840,8670,8840,6643.623047,27855000
2005-01-12,8870,8880,8800,8840,6643.623047,14720000
2005-01-13,8840,8940,8820,8880,6673.684082,23695000
2005-01-14,8800,9480,8790,9430,7087.033203,71900000
2005-01-17,9800,9890,9650,9850,7402.681152,61795000
2005-01-18,9800,9810,9690,9720,7304.976563,30240000
2005-01-19,9720,9770,9580,9600,7214.794922,22850000
2005-01-20,9600,9700,9510,9600,7214.794922,19270000
2005-01-21,9500,9720,9500,9720,7304.976563,15030000
2005-01-24,9650,9760,9550,9760,7335.040527,19070000
2005-01-25,9600,9700,9580,9670,7267.400879,18165000
2005-01-26,9700,9870,9690,9810,7372.619141,24885000
2005-01-27,9900,9900,9810,9840,7395.162109,19990000
2005-01-28,9830,9830,9600,9780,7350.072266,14220000
2005-01-31,9760,9900,9680,9900,7440.254395,16465000
2005-02-01,9900,9970,9830,9830,7387.648438,21855000
2005-02-02,9830,9880,9730,9810,7372.619141,19750000
2005-02-03,9720,9940,9720,9920,7455.288086,17445000
2005-02-04,9880,9970,9860,9910,7447.772949,12855000
2005-02-07,10120,10240,10060,10200,7665.717773,33935000
2005-02-08,10200,10200,10200,10200,7665.717773,0
2005-02-09,10200,10200,10200,10200,7665.717773,0
2005-02-10,10200,10200,10200,10200,7665.717773,0
2005-02-11,10100,10180,10020,10120,7605.595703,25885000
2005-02-14,10260,10440,10200,10340,7770.936035,28265000
2005-02-15,10400,10420,10220,10380,7800.993164,26745000
2005-02-16,10440,10620,10360,10400,7816.024414,24010000
2005-02-17,10340,10440,10300,10340,7770.936035,17510000
2005-02-18,10360,10540,10280,10540,7921.241211,18355000
2005-02-21,10600,10640,10480,10560,7936.273926,23430000
2005-02-22,10560,10580,10360,10440,7846.087402,17855000
2005-02-23,10280,10320,10180,10220,7680.75,19745000
2005-02-24,10200,10400,10140,10380,7800.993164,20985000
2005-02-25,10480,10580,10420,10440,7846.087402,20880000
2005-02-28,10600,10620,10420,10540,7921.241211,27705000
2005-03-01,10540,10540,10540,10540,7921.241211,0
2005-03-02,10500,10560,10340,10340,7770.936035,27425000
2005-03-03,10300,10520,10240,10380,7800.993164,30335000
2005-03-04,10340,10340,10160,10200,7665.717773,24410000
2005-03-07,10300,10300,10000,10140,7620.626465,29515000
2005-03-08,10140,10160,10000,10040,7545.469727,26380000
2005-03-09,9980,10000,9830,10000,7515.410156,24890000
2005-03-10,10060,10160,9990,9990,7507.895996,31630000
2005-03-11,10140,10380,10080,10380,7800.993164,32010000
2005-03-14,10260,10320,10160,10200,7665.717773,20845000
2005-03-15,10240,10280,9980,10040,7545.469727,25030000
2005-03-16,9980,10080,9910,10060,7560.503418,18545000
2005-03-17,9860,9970,9840,9920,7455.288086,20875000
2005-03-18,9860,9960,9860,9900,7440.254395,12750000
2005-03-21,9830,9980,9800,9840,7395.162109,16770000
2005-03-22,9860,10020,9790,9920,7455.288086,15795000
2005-03-23,9860,9990,9830,9970,7492.863281,15920000
2005-03-24,10020,10120,9950,10060,7560.503418,20100000
2005-03-25,10100,10120,10000,10100,7590.565918,10875000
2005-03-28,10200,10220,10140,10200,7665.717773,8980000
2005-03-29,10200,10220,10000,10040,7545.469727,16855000
2005-03-30,9880,9990,9880,9960,7485.352051,18145000
2005-03-31,10120,10140,10020,10040,7545.469727,17335000
2005-04-01,10040,10320,10000,10240,7695.780762,22655000
2005-04-04,10240,10340,10200,10340,7770.936035,17215000
2005-04-05,10340,10340,10340,10340,7770.936035,0
2005-04-06,10360,10400,10200,10360,7785.965332,20505000
2005-04-07,10360,10400,10300,10360,7785.965332,17855000
2005-04-08,10480,10500,10400,10440,7846.087402,13945000
2005-04-11,10440,10440,10320,10340,7770.936035,9565000
2005-04-12,10320,10400,10260,10400,7816.024414,10385000
2005-04-13,10360,10400,10320,10360,7785.965332,10675000
2005-04-14,10260,10280,10040,10040,7545.469727,33175000
2005-04-15,10000,10040,9780,9830,7387.648438,43345000
2005-04-18,9470,9630,9440,9520,7154.67041,43245000
2005-04-19,9540,9600,9480,9480,7124.607422,30145000
2005-04-20,9570,9660,9380,9400,7064.486328,32885000
2005-04-21,9240,9400,9150,9320,7004.362793,29320000
2005-04-22,9500,9520,9340,9340,7019.391602,16725000
2005-04-25,9240,9490,9240,9490,7132.125488,16435000
2005-04-26,9490,9490,9420,9420,7079.51709,9375000
2005-04-27,9260,9340,9220,9280,6974.300781,20590000
2005-04-28,9260,9270,9140,9200,6914.177246,19700000
2005-04-29,9040,9130,8990,9040,6793.932129,29275000
2005-05-02,9120,9160,9000,9110,6846.541016,11845000
2005-05-03,9100,9230,9050,9100,6839.022949,13870000
2005-05-04,9100,9340,9100,9290,6981.817383,17315000
2005-05-05,9290,9290,9290,9290,6981.817383,0
2005-05-06,9330,9510,9330,9480,7124.607422,24680000
2005-05-09,9500,9550,9410,9500,7139.641602,20035000
2005-05-10,9560,9590,9510,9540,7169.701172,10675000
2005-05-11,9500,9510,9430,9440,7094.544922,17300000
2005-05-12,9480,9600,9480,9500,7139.641602,20860000
2005-05-13,9500,9700,9440,9630,7237.342285,20545000
2005-05-16,9700,9800,9680,9760,7335.040527,17350000
2005-05-17,9800,9860,9670,9790,7357.586914,18175000
2005-05-18,9890,9900,9780,9790,7357.586914,17095000
2005-05-19,9860,10020,9850,9970,7492.863281,25435000
2005-05-20,9990,10040,9900,9970,7492.863281,11685000
2005-05-23,9920,9970,9890,9960,7485.352051,8045000
2005-05-24,9930,9970,9860,9900,7440.254395,12750000
2005-05-25,9870,9930,9670,9690,7282.435547,21315000
2005-05-26,9630,9700,9590,9640,7244.85498,13895000
2005-05-27,9800,9860,9730,9800,7365.102539,18775000
2005-05-30,9800,9880,9800,9870,7417.711426,11435000
2005-05-31,9850,9880,9730,9780,7350.072266,22275000
2005-06-01,9670,9790,9660,9780,7350.072266,16545000
2005-06-02,9900,9910,9750,9750,7327.525391,18320000
2005-06-03,9760,9830,9710,9760,7335.040527,17675000
2005-06-06,9760,9760,9760,9760,7335.040527,0
2005-06-07,9680,9700,9600,9610,7222.310059,24125000
2005-06-08,9560,9620,9500,9550,7177.216797,26785000
2005-06-09,9510,9600,9430,9600,7214.794922,37520000
2005-06-10,9600,9890,9540,9830,7387.648438,40645000
2005-06-13,9830,9990,9830,9960,7485.352051,22765000
2005-06-14,9960,10020,9880,9930,7462.80127,19495000
2005-06-15,9930,10000,9890,10000,7515.410156,22460000
2005-06-16,10000,10040,9940,9970,7492.863281,18395000
2005-06-17,9980,9990,9830,9870,7417.711426,23945000
2005-06-20,9870,9880,9790,9810,7372.619141,16605000
2005-06-21,9810,9830,9720,9760,7335.040527,20260000
2005-06-22,9760,9880,9740,9860,7410.195313,19650000
2005-06-23,9860,9980,9840,9960,7485.352051,25990000
2005-06-24,9920,9920,9780,9820,7380.132813,21780000
2005-06-27,9780,9780,9660,9770,7342.557129,28050000
2005-06-28,9770,9810,9710,9790,7357.586914,18530000
2005-06-29,9800,9850,9760,9800,7365.102539,19185000
2005-06-30,9800,9960,9800,9880,7425.227539,19835000
2005-07-01,9880,10020,9860,10020,7530.441406,26555000
2005-07-04,10100,10180,10020,10060,7560.503418,15655000
2005-07-05,10080,10140,10000,10040,7545.469727,9300000
2005-07-06,10060,10140,10060,10080,7575.532227,13455000
2005-07-07,10080,10380,10080,10320,7755.90332,31910000
2005-07-08,10340,10440,10320,10320,7755.90332,19665000
2005-07-11,10500,10700,10500,10660,8011.428711,34585000
2005-07-12,10800,10960,10740,10820,8131.674316,46835000
2005-07-13,10860,10940,10780,10940,8221.859375,25465000
2005-07-14,10980,11020,10940,10940,8221.859375,28885000
2005-07-15,10960,11000,10780,10840,8146.706543,26105000
2005-07-18,10860,11040,10820,10980,8251.926758,21220000
2005-07-19,11000,11240,10980,11220,8432.291016,33785000
2005-07-20,11240,11340,11100,11160,8387.198242,30025000
2005-07-21,11300,11360,11160,11260,8462.349609,26780000
2005-07-22,11180,11200,10920,11040,8297.012695,27575000
2005-07-25,11040,11140,11040,11100,8342.107422,18455000
2005-07-26,11120,11160,10940,11020,8281.980469,20630000
2005-07-27,11040,11180,10960,11020,8281.980469,18430000
2005-07-28,11040,11320,11040,11200,8417.262695,23655000
